id,name_movement,keywords
2224,"WTK I, No. 7: Prelude and Fugue in E-flat major 2. Fugue","Energetic, joyful, expressive, intricate, complex, lively, virtuosic, uplifting, structured, celebratory"
2224,"WTK I, No. 7: Prelude and Fugue in E-flat major 2. Fugue","Inventive, contrapuntal, intricate, elaborate, dynamic, virtuosic, polyphonic, majestic, compelling, uplifting"
2224,"WTK I, No. 7: Prelude and Fugue in E-flat major 2. Fugue","Symbolism, complexity, structure, unity, contrast, transformation, spirituality, precision, virtuosity, emotion"
2225,"WTK I, No. 7: Prelude and Fugue in E-flat major 1. Prelude","Harpsichord, Baroque, Contrapuntal, Ornamentation, Lyrical, Technical, Keyboard, Solo, Polyphonic, Intricate"
2225,"WTK I, No. 7: Prelude and Fugue in E-flat major 1. Prelude","Majestic, regal, uplifting, intricate, lively, joyful, elegant, vibrant, structured, celebratory"
2225,"WTK I, No. 7: Prelude and Fugue in E-flat major 1. Prelude","Baroque, contrapuntal, intricate, majestic, virtuosic, elegant, technical, harmonious, sublime, meticulous"
2225,"WTK I, No. 7: Prelude and Fugue in E-flat major 1. Prelude","baroque, metaphoric, symbolism, musical, intricate, thematic, ornamental, virtuosic, emotional, profound"
2227,"WTK I, No. 6: Prelude and Fugue in D minor 2. Fugue","Harpsichord, Baroque, Contrapuntal, Ornamentation, Technical, Keyboard, Mastery, Polyphony, Expressive, Artistic"
2227,"WTK I, No. 6: Prelude and Fugue in D minor 2. Fugue","Intense, brooding, intricate, challenging, dramatic, melancholic, contemplative, powerful, haunting, dynamic"
2227,"WTK I, No. 6: Prelude and Fugue in D minor 2. Fugue","Complex, intricate, harmonious, contrapuntal, virtuosic, enigmatic, masterful, thematic, emotive, dynamic"
2227,"WTK I, No. 6: Prelude and Fugue in D minor 2. Fugue","Solo, darkness, passion, intricate, unity, chase, resolution, mystery, struggle, triumph"
2228,"WTK I, No. 6: Prelude and Fugue in D minor 1. Prelude","Harpsichord, Baroque, Keyboard, Classical, Musical, Instrumental, Bach, Challenging, Solo, Fugue"
2228,"WTK I, No. 6: Prelude and Fugue in D minor 1. Prelude","Intense, brooding, contrapuntal, intricate, chromatic, complex, haunting, dramatic, melancholic, virtuosic"
2228,"WTK I, No. 6: Prelude and Fugue in D minor 1. Prelude","Baroque, intricate, emotional, contrapuntal, harmonious, expressive, virtuosic, dramatic, contemplative, ornate"
2228,"WTK I, No. 6: Prelude and Fugue in D minor 1. Prelude","Emotional, intensity, darkness, struggle, resolution, journey, depth, introspection, complexity, passion"
2229,"WTK I, No. 20: Prelude and Fugue in A minor 2. Fugue","Harpsichord, baroque, virtuosic, contrapuntal, fugue, intricate, polyphonic, challenging, mastery, Bach"
2229,"WTK I, No. 20: Prelude and Fugue in A minor 2. Fugue","Complex, introspective, melancholic, intricate, passionate, somber, contemplative, emotional, haunting, profound"
2229,"WTK I, No. 20: Prelude and Fugue in A minor 2. Fugue","Complex, intricate, contrapuntal, polyphonic, dense, virtuosic, emotional, dramatic, harmonically rich, thrilling"
2229,"WTK I, No. 20: Prelude and Fugue in A minor 2. Fugue","Symbolism, intricate, structure, unity, polyphony, complexity, spirituality, masterful, transformation, genius"
2230,"WTK I, No. 20: Prelude and Fugue in A minor 1. Prelude","Harpsichord, Baroque, Virtuosic, Ornate, Contrapuntal, Fingering, Polyphony, Articulation, Toccata-like, Transparent"
2230,"WTK I, No. 20: Prelude and Fugue in A minor 1. Prelude","melancholic, intense, contemplative, introspective, haunting, somber, introspective, intricate, dramatic, emotional"
2230,"WTK I, No. 20: Prelude and Fugue in A minor 1. Prelude","Melancholic, intricate, haunting, expressive, counterpoint, virtuosic, introspective, chromatic, emotive, evocative"
2230,"WTK I, No. 20: Prelude and Fugue in A minor 1. Prelude","Musical symbolism, intricate structure, emotional depth, contrast, chromaticism, unity, tension, resolution, expressiveness, virtuosity"
2231,"WTK I, No. 21: Prelude and Fugue in B-flat major 2. Fugue","Harpsichord, Bach, Baroque, Contrapuntal, Ornamented, Polyphonic, Keyboard, Technical, Brilliant, Masterpiece."
2231,"WTK I, No. 21: Prelude and Fugue in B-flat major 2. Fugue","Baroque, intricate, majestic, contemplative, structured, harmonious, precise, virtuosic, introspective, elegant"
2231,"WTK I, No. 21: Prelude and Fugue in B-flat major 2. Fugue","Intricate, contrapuntal, brilliant, lively, melodic, challenging, precise, elegant, baroque, masterful"
2231,"WTK I, No. 21: Prelude and Fugue in B-flat major 2. Fugue","counterpoint, complexity, structure, symbolic, spiritual, journey, mastery, unity, reflection, emotion"
2232,"WTK I, No. 21: Prelude and Fugue in B-flat major 1. Prelude","Harpsichord, Baroque, Keyboard, Ornamentation, Elegance, Technical, Contrapuntal, Clarity, Articulation, Mastery"
2232,"WTK I, No. 21: Prelude and Fugue in B-flat major 1. Prelude","Elegant, lively, joyful, intricate, uplifting, spirited, playful, dynamic, celebratory, graceful"
2232,"WTK I, No. 21: Prelude and Fugue in B-flat major 1. Prelude","Baroque, polyphonic, intricate, majestic, contrapuntal, harmonious, ornate, structured, virtuosic, classic"
2232,"WTK I, No. 21: Prelude and Fugue in B-flat major 1. Prelude","Baroque, grandeur, complexity, brilliance, structure, emotion, ornamentation, precision, harmony, virtuosity"
2234,"WTK I, No. 11: Prelude and Fugue in F major 1. Prelude","Harpsichord, Baroque, Bach, Keyboard, Ornamentation, Contrapuntal, Fugue, Polyphony, Virtuosic, Historical"
2234,"WTK I, No. 11: Prelude and Fugue in F major 1. Prelude","Joyful, lively, exuberant, celebratory, radiant, uplifting, playful, spirited, energetic, brilliant"
2234,"WTK I, No. 11: Prelude and Fugue in F major 1. Prelude","Baroque, intricate, uplifting, virtuosic, contrapuntal, precise, majestic, joyful, polyphonic, iconic"
2234,"WTK I, No. 11: Prelude and Fugue in F major 1. Prelude","Harmony, transformation, eternity, complexity, unity, structure, beauty, mathematical, introspection, enlightenment"
2237,"WTK I, No. 23: Prelude and Fugue in B major 2. Fugue","Harpsichord, Baroque, Articulation, Ornamentation, Contrapuntal, Clarity, Dynamics, Expressive, Trills, Virtuosic"
2237,"WTK I, No. 23: Prelude and Fugue in B major 2. Fugue","Intricate, Energetic, Joyful, Contrapuntal, Spirited, Lively, Animated, Buoyant, Dynamic, Brisk"
2237,"WTK I, No. 23: Prelude and Fugue in B major 2. Fugue","Melodic, intricate, harmonious, lively, baroque, majestic, virtuosic, complex, contrapuntal, expressive"
2237,"WTK I, No. 23: Prelude and Fugue in B major 2. Fugue","musical architecture, mathematical precision, emotional depth, spiritual journey, hidden meanings, artistic exploration, intellectual challenge, expressive nuances, thematic development, harmonic richness"
2238,"WTK I, No. 23: Prelude and Fugue in B major 1. Prelude","Harpsichord, Baroque, Masterpiece, Virtuosic, Ornamented, Counterpoint, Keyboard, Polyphonic, Technical, Brilliant"
2238,"WTK I, No. 23: Prelude and Fugue in B major 1. Prelude","Hopeful, uplifting, joyous, celebratory, majestic, energetic, triumphant, spirited, lively, optimistic"
2238,"WTK I, No. 23: Prelude and Fugue in B major 1. Prelude","Baroque, virtuosic, intricate, lively, expressive, joyous, polyphonic, majestic, ornamental, masterful"
2238,"WTK I, No. 23: Prelude and Fugue in B major 1. Prelude","Abstract, symbolic, complexity, transformation, enlightenment, intricate, contemplative, spiritual, innovation, mastery"
2239,"WTK I, No. 17: Prelude and Fugue in A-flat major 2. Fugue","Harpsichord, Baroque, Contrapuntal, Ornamentation, Polyphonic, Classic, Keyboard, Virtuosic, Elaborate, Contrasting"
2239,"WTK I, No. 17: Prelude and Fugue in A-flat major 2. Fugue","Complex, intricate, majestic, structured, contemplative, graceful, disciplined, harmonious, introspective, masterful"
2239,"WTK I, No. 17: Prelude and Fugue in A-flat major 2. Fugue","Intricate, polyphonic, contrapuntal, Baroque, majestic, virtuosic, interweaving, disciplined, ornamented, structured"
2239,"WTK I, No. 17: Prelude and Fugue in A-flat major 2. Fugue","Metaphoric, symbolic, intricate, profound, expressive, intellectual, spiritual, enigmatic, virtuosic, challenging"
2240,"WTK I, No. 17: Prelude and Fugue in A-flat major 1. Prelude","Harpsichord, Baroque, Contrapuntal, Ornamented, Contrasting, Elegance, Flowing, Challenging, Expressive, Intertwining"
2240,"WTK I, No. 17: Prelude and Fugue in A-flat major 1. Prelude","Melancholic, contemplative, majestic, introspective, intricate, emotive, serene, sophisticated, expressive, meditative"
2240,"WTK I, No. 17: Prelude and Fugue in A-flat major 1. Prelude","Elegant, intricate, lively, harmonious, virtuosic, refined, majestic, intricate, ornate, baroque"
2240,"WTK I, No. 17: Prelude and Fugue in A-flat major 1. Prelude","Harmony, structure, beauty, imagery, emotion, complexity, spirituality, unity, transcendence, expression"
2241,Violin Sonata No 1 in G minor 1. Adagio,"Violin, Sonata, G minor, Adagio, Bach, Baroque, Melancholic, Expressive, Ornamentation, Interpretation"
2241,Violin Sonata No 1 in G minor 1. Adagio,"Melancholic, introspective, sorrowful, expressive, tender, passionate, contemplative, emotive, delicate, subdued."
2241,Violin Sonata No 1 in G minor 1. Adagio,"Melancholic, haunting, intricate, expressive, emotive, passionate, introspective, Baroque, virtuosic, melancholy"
2241,Violin Sonata No 1 in G minor 1. Adagio,"Emotion, sorrow, introspection, spirituality, darkness, transformation, melancholy, longing, journey, reflection"
2242,Violin Sonata No 1 in G minor 2. Fuga,"Violin, Sonata, G minor, Fuga, Bach, Instrument, Chapter 2, Critics, Online, Comments"
2242,Violin Sonata No 1 in G minor 2. Fuga,"Intense, intricate, lively, dramatic, sophisticated, contrapuntal, energetic, suspenseful, powerful, dynamic"
2242,Violin Sonata No 1 in G minor 2. Fuga,"Baroque, intricate, contrapuntal, polyphonic, virtuosic, structured, lively, fugue, challenging, ornamental"
2242,Violin Sonata No 1 in G minor 2. Fuga,"Allegory, complexity, unity, tension, counterpoint, structure, development, unity in diversity, dialogues, culmination"
2243,Violin Sonata No 1 in G minor 3. Siciliana,"Violin, delicate, lyrical, flowing, expressive, Baroque, Bach, romantic, ornamentation, melancholic"
2243,Violin Sonata No 1 in G minor 3. Siciliana,"Melancholic, elegant, contemplative, sorrowful, flowing, emotional, delicate, expressive, serene, graceful"
2243,Violin Sonata No 1 in G minor 3. Siciliana,"Melancholic, introspective, elegant, graceful, somber, expressive, lyrical, contemplative, emotive, poignant."
2243,Violin Sonata No 1 in G minor 3. Siciliana,"Emotion, melancholy, introspection, despair, longing, nostalgia, elegance, beauty, lyricism, lament"
2244,Violin Sonata No 1 in G minor 4. Presto,"Violin, Sonata, Bach, G minor, Presto, Instrument, Performance, Technique, Baroque, Mastery"
2244,Violin Sonata No 1 in G minor 4. Presto,"Intense, energetic, lively, dynamic, spirited, lively, playful, vibrant, cheerful, exuberant"
2244,Violin Sonata No 1 in G minor 4. Presto,"Baroque, intricate, fast-paced, virtuosic, intense, lively, elaborate, contrapuntal, dynamic, energetic"
2244,Violin Sonata No 1 in G minor 4. Presto,"Emotion, intensity, intricacy, transformation, contrast, struggle, resolution, darkness, light, brilliance"
2247,"WTK I, No. 9: Prelude and Fugue in E major 2. Fugue","Harpsichord, Baroque, Keyboard, Counterpoint, Virtuosic, Ornamentation, Polyphony, Elegant, Masterpiece, Contrapuntal"
2247,"WTK I, No. 9: Prelude and Fugue in E major 2. Fugue","Energetic, joyous, lively, intricate, uplifting, majestic, spirited, contrapuntal, brilliant, exuberant"
2247,"WTK I, No. 9: Prelude and Fugue in E major 2. Fugue","Harmonious, intricate, contrapuntal, majestic, polyphonic, virtuosic, structured, introspective, elegant, Baroque"
2247,"WTK I, No. 9: Prelude and Fugue in E major 2. Fugue","Harmony, dance-like, jubilant, journey, intricate, conversation, virtuosic, uplifting, spiritual, transformation"
2248,"WTK I, No. 9: Prelude and Fugue in E major 1. Prelude","Harpsichord, Baroque, Keyboard, Articulation, Ornamentation, Contrapuntal, Elegance, Virtuosity, Flourishes, Fugal"
2248,"WTK I, No. 9: Prelude and Fugue in E major 1. Prelude","Expressive, uplifting, intricate, joyous, energetic, flowing, majestic, optimistic, contemplative, triumphant"
2248,"WTK I, No. 9: Prelude and Fugue in E major 1. Prelude","Baroque, intricate, lively, elegant, mastery, counterpoint, technical, dynamic, structured, ingenious"
2248,"WTK I, No. 9: Prelude and Fugue in E major 1. Prelude","Nature, journey, exploration, transformation, light, joy, triumph, growth, grace, celestial"
2282,Violin Sonata in B minor 1. Adagio,"Violin, Sonata, B minor, Adagio, Baroque, Masterpiece, Virtuoso, Melancholy, Intense, Expression"
2282,Violin Sonata in B minor 1. Adagio,"Intense, haunting, melancholic, dramatic, longing, sorrowful, intricate, expressive, contemplative, emotional."
2282,Violin Sonata in B minor 1. Adagio,"Melancholic, serene, intricate, expressive, introspective, elegant, dynamic, emotive, Baroque, masterful"
2282,Violin Sonata in B minor 1. Adagio,"Passionate, introspective, contrasting, melancholic, introspective, emotive, intricate, expressive, emotive, symbolic"
2283,Violin Sonata in B minor 2. Allegro,"Violin, expressive, virtuosic, energetic, intricate, passionate, lively, precise, dynamic, masterful"
2283,Violin Sonata in B minor 2. Allegro,"Energetic, intricate, lively, dynamic, intense, spirited, engaging, lively, dramatic, virtuosic"
2283,Violin Sonata in B minor 2. Allegro,"Energetic, intricate, dynamic, lively, virtuosic, elegant, joyous, captivating, baroque, masterful"
2283,Violin Sonata in B minor 2. Allegro,"Passion, intensity, contrast, emotion, drama, struggle, resolution, complexity, brilliance, virtuosity"
2284,Violin Sonata in B minor 3. Andante,"Violin, expressive, emotional, technical, virtuosic, challenging, beautiful, intricate, lyrical, masterful"
2284,Violin Sonata in B minor 3. Andante,"Elegant, contemplative, melancholic, intimate, emotive, delicate, graceful, expressive, introspective, melancholic"
2284,Violin Sonata in B minor 3. Andante,"melodic, expressive, intricate, emotional, elegant, flowing, serene, introspective, graceful, complex"
2284,Violin Sonata in B minor 3. Andante,"allegory, symbolism, depth, emotion, spirituality, transformation, journey, contrast, introspection, beauty"
2285,Violin Sonata in B minor 4. Allegro,"Violin, Sonata, B minor, Bach, Instrument, Allegro, Classical, Composition, Baroque, Masterpiece."
2285,Violin Sonata in B minor 4. Allegro,"energetic, dynamic, intense, lively, vibrant, spirited, frenetic, majestic, passionate, exhilarating"
2285,Violin Sonata in B minor 4. Allegro,"Gripping, lively, intricate, delicate, dynamic, passionate, shimmering, masterful, evocative, transcendent"
2285,Violin Sonata in B minor 4. Allegro,"Sonata, Bach, Violin, B minor, Symbolism, Allegro, Metaphoric, Complexity, Emotional, Interpretation"
2288,Violin Partita No 1 in B minor 2. Corrente,"Violin, Baroque, Masterpiece, Virtuosic, Technical, Complex, Energetic, Challenging, Expressive, Intense"
2288,Violin Partita No 1 in B minor 2. Corrente,"Lively, energetic, joyful, rhythmic, intricate, virtuosic, flowing, dynamic, spirited, celebratory"
2288,Violin Partita No 1 in B minor 2. Corrente,"Energetic, lively, syncopated, intricate, agile, Baroque, virtuosic, joyful, dance-like, spirited"
2288,Violin Partita No 1 in B minor 2. Corrente,#NAME?
